style_code,Core_New
140285,discontinued
140286,discontinued
140287,discontinued
140397,discontinued
140402,discontinued
140404,discontinued
140405,discontinued
140501,discontinued
140502,discontinued
140503,discontinued
140504,discontinued
152051,discontinued
140505,discontinued
140506,discontinued
140507,discontinued
147100,discontinued
140520,discontinued
140529,discontinued
140530,discontinued
140566,discontinued
140567,discontinued
140568,discontinued
140569,discontinued
140570,discontinued
140571,discontinued
140572,discontinued
140573,discontinued
140574,discontinued
140575,discontinued
140576,discontinued
140577,discontinued
140578,discontinued
140579,discontinued
140580,discontinued
223486,discontinued
213462,discontinued
140581,discontinued
140582,discontinued
140583,discontinued
140584,discontinued
140585,discontinued
140586,discontinued
140587,discontinued
140588,discontinued
140589,discontinued
140590,discontinued
140591,discontinued
140592,discontinued
140593,discontinued
140594,discontinued
151965,singapore ex
140595,discontinued
140599,discontinued
140600,discontinued
140601,discontinued
140602,discontinued
141139,virtual pid
152052,discontinued
141142,virtual pid
141145,virtual pid
141146,virtual pid
141150,virtual pid
141153,virtual pid
141154,virtual pid
141155,virtual pid
141156,virtual pid
141160,virtual pid
141161,virtual pid
141162,virtual pid
141164,virtual pid
141165,virtual pid
141166,virtual pid
141167,virtual pid
141168,virtual pid
141169,virtual pid
141170,virtual pid
141171,virtual pid
141172,virtual pid
141173,virtual pid
141175,virtual pid
213463,discontinued
141178,virtual pid
141179,virtual pid
141180,virtual pid
141181,virtual pid
141182,virtual pid
141185,virtual pid
141186,virtual pid
141190,virtual pid
141213,discontinued
141214,discontinued
151966,singapore ex
147101,discontinued
141474,virtual pid
141556,virtual pid
147102,discontinued
141565,virtual pid
141580,virtual pid
141609,virtual pid
151967,singapore ex
141702,singapore ex
151968,singapore ex
151969,singapore ex
151970,singapore ex
142255,discontinued
147103,discontinued
225311,discontinued
142280,discontinued
142247,discontinued
142248,discontinued
142249,discontinued
142250,discontinued
142251,discontinued
142252,discontinued
142253,discontinued
142254,discontinued
142262,discontinued
142263,discontinued
142264,discontinued
142265,discontinued
142266,discontinued
142267,discontinued
142268,discontinued
142269,discontinued
142271,discontinued
142273,discontinued
142274,discontinued
142275,discontinued
142276,discontinued
142277,discontinued
152795,singapore ex
142279,discontinued
142281,discontinued
142284,discontinued
142285,discontinued
142286,discontinued
142287,discontinued
142288,discontinued
142289,discontinued
142290,discontinued
142291,discontinued
142292,discontinued
142293,discontinued
142294,discontinued
142295,discontinued
142297,discontinued
142298,discontinued
142300,discontinued
142301,discontinued
142302,discontinued
142305,discontinued
142306,discontinued
142307,discontinued
142308,discontinued
142309,discontinued
225312,discontinued
142310,discontinued
142311,discontinued
142312,discontinued
142315,discontinued
142326,discontinued
142327,discontinued
142328,discontinued
142329,discontinued
142330,discontinued
142331,discontinued
142332,discontinued
142333,discontinued
142334,discontinued
142335,discontinued
142336,discontinued
142337,discontinued
142338,discontinued
142339,discontinued
142340,discontinued
142341,discontinued
142342,discontinued
142343,discontinued
142344,discontinued
215512,discontinued
209566,discontinued
142345,discontinued
142346,discontinued
142347,discontinued
142348,discontinued
142349,discontinued
142350,discontinued
142351,discontinued
142352,discontinued
142353,discontinued
142354,discontinued
142355,discontinued
142356,discontinued
142357,discontinued
142358,discontinued
142361,discontinued
142362,discontinued
142363,discontinued
142364,discontinued
142365,discontinued
142366,discontinued
142367,discontinued
142368,discontinued
142369,discontinued
209567,discontinued
142370,discontinued
142371,discontinued
142372,discontinued
142373,discontinued
142374,discontinued
142375,discontinued
142376,discontinued
142377,discontinued
142378,discontinued
142379,discontinued
142380,discontinued
142381,discontinued
142382,discontinued
142383,discontinued
142384,discontinued
142385,discontinued
142386,discontinued
142387,discontinued
142388,discontinued
142389,discontinued
142390,discontinued
142391,discontinued
142392,discontinued
209568,discontinued
142393,discontinued
142394,discontinued
142395,discontinued
142396,discontinued
142397,discontinued
142398,discontinued
142399,discontinued
142400,discontinued
142401,discontinued
142402,discontinued
142403,discontinued
142404,discontinued
151971,singapore ex
147104,discontinued
142705,virtual pid
142706,virtual pid
142711,virtual pid
142713,virtual pid
142721,virtual pid
142725,virtual pid
142727,virtual pid
142728,virtual pid
142729,virtual pid
142730,virtual pid
142731,virtual pid
142732,virtual pid
142737,virtual pid
142738,virtual pid
142739,virtual pid
142742,virtual pid
142743,virtual pid
142744,virtual pid
142745,virtual pid
142746,virtual pid
142747,virtual pid
142748,virtual pid
142749,virtual pid
142750,virtual pid
142751,virtual pid
142754,virtual pid
142756,virtual pid
142794,virtual pid
142795,virtual pid
142798,virtual pid
142799,virtual pid
142801,virtual pid
142803,virtual pid
142804,virtual pid
142805,virtual pid
142806,virtual pid
142808,virtual pid
142809,virtual pid
142816,virtual pid
151972,singapore ex
142846,virtual pid
142848,virtual pid
142849,virtual pid
142850,virtual pid
142851,virtual pid
142852,virtual pid
142853,virtual pid
142854,virtual pid
142855,virtual pid
142856,virtual pid
142857,virtual pid
142858,virtual pid
142859,virtual pid
209569,discontinued
223945,discontinued
142860,virtual pid
142861,virtual pid
142862,virtual pid
142863,virtual pid
142864,virtual pid
142865,virtual pid
142866,virtual pid
142867,virtual pid
142868,virtual pid
142869,virtual pid
151973,singapore ex
142870,virtual pid
142871,virtual pid
142872,virtual pid
142873,virtual pid
142874,virtual pid
142875,virtual pid
142876,virtual pid
142877,virtual pid
142878,virtual pid
142879,virtual pid
142880,virtual pid
142881,virtual pid
142882,virtual pid
142883,virtual pid
142884,virtual pid
142885,virtual pid
142886,virtual pid
142887,virtual pid
142927,singapore ex
142928,singapore ex
142929,singapore ex
142930,singapore ex
142931,singapore ex
142932,singapore ex
142933,singapore ex
142934,singapore ex
142935,singapore ex
142936,singapore ex
142937,singapore ex
151974,singapore ex
142938,singapore ex
142939,singapore ex
142940,singapore ex
142941,singapore ex
142942,singapore ex
142943,singapore ex
142944,singapore ex
142945,singapore ex
142946,singapore ex
142947,singapore ex
142948,singapore ex
142949,singapore ex
142950,singapore ex
142951,singapore ex
142952,singapore ex
142953,singapore ex
142954,singapore ex
142955,singapore ex
142956,singapore ex
142957,singapore ex
142958,singapore ex
142959,singapore ex
142960,singapore ex
142961,singapore ex
223946,discontinued
142962,singapore ex
142963,singapore ex
142964,singapore ex
142965,singapore ex
142966,singapore ex
142967,singapore ex
142968,singapore ex
142969,singapore ex
142970,singapore ex
142971,singapore ex
142972,singapore ex
142973,singapore ex
142974,singapore ex
142975,singapore ex
143057,singapore ex
143058,singapore ex
143059,singapore ex
143060,singapore ex
143061,singapore ex
143062,singapore ex
143063,singapore ex
143064,singapore ex
143065,singapore ex
143066,singapore ex
143067,singapore ex
143068,singapore ex
143069,singapore ex
143070,singapore ex
143071,singapore ex
143072,singapore ex
143073,singapore ex
143074,singapore ex
143075,singapore ex
143076,singapore ex
143077,singapore ex
143078,singapore ex
143079,singapore ex
143080,singapore ex
143081,singapore ex
143082,singapore ex
143083,singapore ex
143084,singapore ex
143085,singapore ex
143086,singapore ex
143087,singapore ex
223495,discontinued
223496,discontinued
143088,discontinued
143089,discontinued
143090,discontinued
143091,discontinued
143092,discontinued
143093,discontinued
143094,discontinued
143095,discontinued
143096,discontinued
143097,discontinued
143098,discontinued
143099,discontinued
143100,discontinued
143101,discontinued
143102,discontinued
143103,discontinued
143104,discontinued
143105,discontinued
143106,discontinued
143107,discontinued
143108,discontinued
143109,discontinued
217799,singapore ex
143631,discontinued
143632,discontinued
143633,discontinued
143634,discontinued
143635,discontinued
143636,discontinued
143640,discontinued
143641,discontinued
143642,discontinued
152053,discontinued
143732,singapore ex
143733,singapore ex
143734,singapore ex
143735,singapore ex
143736,singapore ex
143737,singapore ex
143738,singapore ex
143739,singapore ex
143740,singapore ex
143741,singapore ex
143742,singapore ex
143743,singapore ex
143744,singapore ex
143745,singapore ex
143746,singapore ex
143747,singapore ex
143748,singapore ex
143749,singapore ex
143750,singapore ex
143751,singapore ex
143752,singapore ex
143753,singapore ex
143754,singapore ex
143755,singapore ex
143756,singapore ex
143757,singapore ex
143758,singapore ex
143759,singapore ex
143760,singapore ex
143761,singapore ex
143762,singapore ex
143763,singapore ex
143764,singapore ex
143765,singapore ex
143766,singapore ex
143767,singapore ex
147823,discontinued
143768,singapore ex
143769,singapore ex
143770,singapore ex
143771,singapore ex
143772,singapore ex
143773,singapore ex
143774,singapore ex
143775,singapore ex
143776,singapore ex
143777,singapore ex
143778,singapore ex
143779,singapore ex
143780,singapore ex
143781,singapore ex
143782,singapore ex
143783,singapore ex
143784,singapore ex
143785,singapore ex
143786,singapore ex
152054,discontinued
147105,discontinued
147106,discontinued
144129,singapore ex
144130,singapore ex
144131,singapore ex
144132,singapore ex
144133,singapore ex
144134,singapore ex
144135,singapore ex
144136,singapore ex
144137,singapore ex
144138,singapore ex
144139,singapore ex
144140,singapore ex
144141,singapore ex
144142,singapore ex
144143,singapore ex
144144,singapore ex
144145,singapore ex
144146,singapore ex
144147,singapore ex
144148,singapore ex
144149,singapore ex
144150,singapore ex
144151,singapore ex
144152,singapore ex
144153,singapore ex
152796,singapore ex
144154,singapore ex
144155,singapore ex
144156,singapore ex
144157,singapore ex
144158,singapore ex
144159,singapore ex
144160,singapore ex
144161,singapore ex
144162,singapore ex
144163,singapore ex
144164,singapore ex
144165,singapore ex
144166,singapore ex
144167,virtual pid
144168,virtual pid
144169,virtual pid
144170,virtual pid
144171,virtual pid
144172,virtual pid
144173,virtual pid
144174,virtual pid
144175,virtual pid
144176,virtual pid
144177,virtual pid
144178,virtual pid
144179,virtual pid
144180,virtual pid
144181,virtual pid
144182,virtual pid
144183,virtual pid
144184,virtual pid
144185,virtual pid
144186,virtual pid
144187,virtual pid
144188,virtual pid
144189,virtual pid
144190,virtual pid
144191,virtual pid
144192,virtual pid
144193,virtual pid
144194,virtual pid
144195,virtual pid
144196,virtual pid
144197,virtual pid
144198,virtual pid
200760,discontinued
144199,virtual pid
144200,virtual pid
144201,virtual pid
144202,virtual pid
144203,virtual pid
144204,virtual pid
144205,virtual pid
144206,virtual pid
144207,virtual pid
144208,virtual pid
144209,virtual pid
